t_start,duration,offset,t_local,state
1472.0,22.0,0.0,122.0,ggggggggrrgrrrrrrrrrr
1494.0,3.0,0.0,9.0,ggggyyyyrrgrrrrrrrrrr
1497.0,28.0,0.0,12.0,ggggrrrrrrggggrrrrrrr
1525.0,3.0,0.0,40.0,yyyyrrrrrrggggrrrrrrr
1528.0,21.0,0.0,43.0,rrrrrrrrrrggggggrrrrr
1549.0,3.0,0.0,64.0,rrrrrrrrrrgyyyyyrrrrr
1552.0,50.0,0.0,67.0,rrrrrrgggggrrrrrggggg
1602.0,3.0,0.0,117.0,rrrrrrggyygrrrrryyyyy
1605.0,22.0,0.0,120.0,ggggggggrrgrrrrrrrrrr
1627.0,3.0,0.0,7.0,ggggyyyyrrgrrrrrrrrrr
1630.0,28.0,0.0,10.0,ggggrrrrrrggggrrrrrrr
1658.0,3.0,0.0,38.0,yyyyrrrrrrggggrrrrrrr
1661.0,21.0,0.0,41.0,rrrrrrrrrrggggggrrrrr
1682.0,3.0,0.0,62.0,rrrrrrrrrrgyyyyyrrrrr
1685.0,50.0,0.0,65.0,rrrrrrgggggrrrrrggggg
1735.0,3.0,0.0,115.0,rrrrrrggyygrrrrryyyyy
1738.0,22.0,0.0,118.0,ggggggggrrgrrrrrrrrrr
1760.0,3.0,0.0,5.0,ggggyyyyrrgrrrrrrrrrr
1763.0,28.0,0.0,8.0,ggggrrrrrrggggrrrrrrr
1791.0,3.0,0.0,36.0,yyyyrrrrrrggggrrrrrrr
1794.0,21.0,0.0,39.0,rrrrrrrrrrggggggrrrrr
1815.0,3.0,0.0,60.0,rrrrrrrrrrgyyyyyrrrrr
1818.0,50.0,0.0,63.0,rrrrrrgggggrrrrrggggg
1868.0,3.0,0.0,113.0,rrrrrrggyygrrrrryyyyy
1871.0,22.0,0.0,116.0,ggggggggrrgrrrrrrrrrr
1893.0,3.0,0.0,3.0,ggggyyyyrrgrrrrrrrrrr
1896.0,28.0,0.0,6.0,ggggrrrrrrggggrrrrrrr
1924.0,3.0,0.0,34.0,yyyyrrrrrrggggrrrrrrr
1927.0,21.0,0.0,37.0,rrrrrrrrrrggggggrrrrr
1948.0,3.0,0.0,58.0,rrrrrrrrrrgyyyyyrrrrr
1951.0,50.0,0.0,61.0,rrrrrrgggggrrrrrggggg
2001.0,3.0,0.0,111.0,rrrrrrggyygrrrrryyyyy
2004.0,22.0,0.0,114.0,ggggggggrrgrrrrrrrrrr
2026.0,3.0,0.0,1.0,ggggyyyyrrgrrrrrrrrrr
2029.0,28.0,0.0,4.0,ggggrrrrrrggggrrrrrrr
2057.0,3.0,0.0,32.0,yyyyrrrrrrggggrrrrrrr
2060.0,21.0,0.0,35.0,rrrrrrrrrrggggggrrrrr
2081.0,3.0,0.0,56.0,rrrrrrrrrrgyyyyyrrrrr
2084.0,50.0,0.0,59.0,rrrrrrgggggrrrrrggggg
2134.0,3.0,0.0,109.0,rrrrrrggyygrrrrryyyyy
2137.0,22.0,0.0,112.0,ggggggggrrgrrrrrrrrrr
2159.0,3.0,0.0,134.0,ggggyyyyrrgrrrrrrrrrr
2162.0,28.0,0.0,2.0,ggggrrrrrrggggrrrrrrr
2190.0,3.0,0.0,30.0,yyyyrrrrrrggggrrrrrrr
2193.0,21.0,0.0,33.0,rrrrrrrrrrggggggrrrrr
2214.0,3.0,0.0,54.0,rrrrrrrrrrgyyyyyrrrrr
2217.0,50.0,0.0,57.0,rrrrrrgggggrrrrrggggg
2267.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
2270.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
2292.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
2295.0,28.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
2323.0,3.0,0.0,28.0,yyyyrrrrrrggggrrrrrrr
2326.0,21.0,0.0,31.0,rrrrrrrrrrggggggrrrrr
2347.0,3.0,0.0,52.0,rrrrrrrrrrgyyyyyrrrrr
2350.0,50.0,0.0,55.0,rrrrrrgggggrrrrrggggg
2400.0,3.0,0.0,105.0,rrrrrrggyygrrrrryyyyy
2403.0,22.0,0.0,108.0,ggggggggrrgrrrrrrrrrr
2425.0,3.0,0.0,130.0,ggggyyyyrrgrrrrrrrrrr
2428.0,28.0,0.0,133.0,ggggrrrrrrggggrrrrrrr
2456.0,3.0,0.0,26.0,yyyyrrrrrrggggrrrrrrr
2459.0,21.0,0.0,29.0,rrrrrrrrrrggggggrrrrr
2480.0,3.0,0.0,50.0,rrrrrrrrrrgyyyyyrrrrr
2483.0,50.0,0.0,53.0,rrrrrrgggggrrrrrggggg
2533.0,3.0,0.0,103.0,rrrrrrggyygrrrrryyyyy
2536.0,22.0,0.0,106.0,ggggggggrrgrrrrrrrrrr
2558.0,3.0,0.0,128.0,ggggyyyyrrgrrrrrrrrrr
2561.0,28.0,0.0,131.0,ggggrrrrrrggggrrrrrrr
2589.0,3.0,0.0,24.0,yyyyrrrrrrggggrrrrrrr
2592.0,21.0,0.0,27.0,rrrrrrrrrrggggggrrrrr
2613.0,3.0,0.0,48.0,rrrrrrrrrrgyyyyyrrrrr
2616.0,50.0,0.0,51.0,rrrrrrgggggrrrrrggggg
2666.0,3.0,0.0,101.0,rrrrrrggyygrrrrryyyyy
2669.0,22.0,0.0,104.0,ggggggggrrgrrrrrrrrrr
2691.0,3.0,0.0,126.0,ggggyyyyrrgrrrrrrrrrr
2694.0,28.0,0.0,129.0,ggggrrrrrrggggrrrrrrr
2722.0,3.0,0.0,22.0,yyyyrrrrrrggggrrrrrrr
2725.0,21.0,0.0,25.0,rrrrrrrrrrggggggrrrrr
2746.0,3.0,0.0,46.0,rrrrrrrrrrgyyyyyrrrrr
2749.0,50.0,0.0,49.0,rrrrrrgggggrrrrrggggg
2799.0,3.0,0.0,99.0,rrrrrrggyygrrrrryyyyy
2802.0,22.0,0.0,102.0,ggggggggrrgrrrrrrrrrr
2824.0,3.0,0.0,124.0,ggggyyyyrrgrrrrrrrrrr
2827.0,28.0,0.0,127.0,ggggrrrrrrggggrrrrrrr
2855.0,3.0,0.0,20.0,yyyyrrrrrrggggrrrrrrr
2858.0,21.0,0.0,23.0,rrrrrrrrrrggggggrrrrr
2879.0,3.0,0.0,44.0,rrrrrrrrrrgyyyyyrrrrr
2882.0,50.0,0.0,47.0,rrrrrrgggggrrrrrggggg
2932.0,3.0,0.0,97.0,rrrrrrggyygrrrrryyyyy
2935.0,22.0,0.0,100.0,ggggggggrrgrrrrrrrrrr
2957.0,3.0,0.0,122.0,ggggyyyyrrgrrrrrrrrrr
2960.0,28.0,0.0,125.0,ggggrrrrrrggggrrrrrrr
2988.0,3.0,0.0,18.0,yyyyrrrrrrggggrrrrrrr
2991.0,21.0,0.0,21.0,rrrrrrrrrrggggggrrrrr
3012.0,3.0,0.0,42.0,rrrrrrrrrrgyyyyyrrrrr
3015.0,50.0,0.0,45.0,rrrrrrgggggrrrrrggggg
3065.0,3.0,0.0,95.0,rrrrrrggyygrrrrryyyyy
3068.0,22.0,0.0,98.0,ggggggggrrgrrrrrrrrrr
3090.0,3.0,0.0,120.0,ggggyyyyrrgrrrrrrrrrr
3093.0,28.0,0.0,123.0,ggggrrrrrrggggrrrrrrr
3121.0,3.0,0.0,16.0,yyyyrrrrrrggggrrrrrrr
3124.0,21.0,0.0,19.0,rrrrrrrrrrggggggrrrrr
3145.0,3.0,0.0,40.0,rrrrrrrrrrgyyyyyrrrrr
3148.0,50.0,0.0,43.0,rrrrrrgggggrrrrrggggg
3198.0,3.0,0.0,93.0,rrrrrrggyygrrrrryyyyy
3201.0,22.0,0.0,96.0,ggggggggrrgrrrrrrrrrr
3223.0,3.0,0.0,118.0,ggggyyyyrrgrrrrrrrrrr
3226.0,28.0,0.0,121.0,ggggrrrrrrggggrrrrrrr
3254.0,3.0,0.0,14.0,yyyyrrrrrrggggrrrrrrr
3257.0,21.0,0.0,17.0,rrrrrrrrrrggggggrrrrr
3278.0,3.0,0.0,38.0,rrrrrrrrrrgyyyyyrrrrr
3281.0,50.0,0.0,41.0,rrrrrrgggggrrrrrggggg
3331.0,3.0,0.0,91.0,rrrrrrggyygrrrrryyyyy
3334.0,22.0,0.0,94.0,ggggggggrrgrrrrrrrrrr
3356.0,3.0,0.0,116.0,ggggyyyyrrgrrrrrrrrrr
3359.0,28.0,0.0,119.0,ggggrrrrrrggggrrrrrrr
3387.0,3.0,0.0,12.0,yyyyrrrrrrggggrrrrrrr
3390.0,21.0,0.0,15.0,rrrrrrrrrrggggggrrrrr
3411.0,3.0,0.0,36.0,rrrrrrrrrrgyyyyyrrrrr
3414.0,50.0,0.0,39.0,rrrrrrgggggrrrrrggggg
3464.0,3.0,0.0,89.0,rrrrrrggyygrrrrryyyyy
3467.0,22.0,0.0,92.0,ggggggggrrgrrrrrrrrrr
3489.0,3.0,0.0,114.0,ggggyyyyrrgrrrrrrrrrr
3492.0,28.0,0.0,117.0,ggggrrrrrrggggrrrrrrr
3520.0,3.0,0.0,10.0,yyyyrrrrrrggggrrrrrrr
3523.0,21.0,0.0,13.0,rrrrrrrrrrggggggrrrrr
3544.0,3.0,0.0,34.0,rrrrrrrrrrgyyyyyrrrrr
3547.0,50.0,0.0,37.0,rrrrrrgggggrrrrrggggg
3597.0,3.0,0.0,87.0,rrrrrrggyygrrrrryyyyy
3600.0,22.0,0.0,90.0,ggggggggrrgrrrrrrrrrr
3622.0,3.0,0.0,112.0,ggggyyyyrrgrrrrrrrrrr
3625.0,28.0,0.0,115.0,ggggrrrrrrggggrrrrrrr
3653.0,3.0,0.0,8.0,yyyyrrrrrrggggrrrrrrr
3656.0,21.0,0.0,11.0,rrrrrrrrrrggggggrrrrr
3677.0,3.0,0.0,32.0,rrrrrrrrrrgyyyyyrrrrr
3680.0,50.0,0.0,35.0,rrrrrrgggggrrrrrggggg
3730.0,3.0,0.0,85.0,rrrrrrggyygrrrrryyyyy
3733.0,22.0,0.0,88.0,ggggggggrrgrrrrrrrrrr
3755.0,3.0,0.0,110.0,ggggyyyyrrgrrrrrrrrrr
3758.0,28.0,0.0,113.0,ggggrrrrrrggggrrrrrrr
3786.0,3.0,0.0,6.0,yyyyrrrrrrggggrrrrrrr
3789.0,21.0,0.0,9.0,rrrrrrrrrrggggggrrrrr
3810.0,3.0,0.0,30.0,rrrrrrrrrrgyyyyyrrrrr
3813.0,50.0,0.0,33.0,rrrrrrgggggrrrrrggggg
3863.0,3.0,0.0,83.0,rrrrrrggyygrrrrryyyyy
3866.0,22.0,0.0,86.0,ggggggggrrgrrrrrrrrrr
3888.0,3.0,0.0,108.0,ggggyyyyrrgrrrrrrrrrr
3891.0,28.0,0.0,111.0,ggggrrrrrrggggrrrrrrr
3919.0,3.0,0.0,4.0,yyyyrrrrrrggggrrrrrrr
3922.0,21.0,0.0,7.0,rrrrrrrrrrggggggrrrrr
3943.0,3.0,0.0,28.0,rrrrrrrrrrgyyyyyrrrrr
3946.0,50.0,0.0,31.0,rrrrrrgggggrrrrrggggg
3996.0,3.0,0.0,81.0,rrrrrrggyygrrrrryyyyy
3999.0,22.0,0.0,84.0,ggggggggrrgrrrrrrrrrr
4021.0,3.0,0.0,106.0,ggggyyyyrrgrrrrrrrrrr
4024.0,28.0,0.0,109.0,ggggrrrrrrggggrrrrrrr
4052.0,3.0,0.0,2.0,yyyyrrrrrrggggrrrrrrr
4055.0,21.0,0.0,5.0,rrrrrrrrrrggggggrrrrr
4076.0,3.0,0.0,26.0,rrrrrrrrrrgyyyyyrrrrr
4079.0,50.0,0.0,29.0,rrrrrrgggggrrrrrggggg
4129.0,3.0,0.0,79.0,rrrrrrggyygrrrrryyyyy
4132.0,22.0,0.0,82.0,ggggggggrrgrrrrrrrrrr
4154.0,3.0,0.0,104.0,ggggyyyyrrgrrrrrrrrrr
4157.0,28.0,0.0,107.0,ggggrrrrrrggggrrrrrrr
4185.0,3.0,0.0,0.0,yyyyrrrrrrggggrrrrrrr
4188.0,21.0,0.0,3.0,rrrrrrrrrrggggggrrrrr
4209.0,3.0,0.0,24.0,rrrrrrrrrrgyyyyyrrrrr
4212.0,50.0,0.0,27.0,rrrrrrgggggrrrrrggggg
4262.0,3.0,0.0,77.0,rrrrrrggyygrrrrryyyyy
4265.0,22.0,0.0,80.0,ggggggggrrgrrrrrrrrrr
4287.0,3.0,0.0,102.0,ggggyyyyrrgrrrrrrrrrr
4290.0,28.0,0.0,105.0,ggggrrrrrrggggrrrrrrr
4318.0,3.0,0.0,133.0,yyyyrrrrrrggggrrrrrrr
4321.0,21.0,0.0,1.0,rrrrrrrrrrggggggrrrrr
4342.0,3.0,0.0,22.0,rrrrrrrrrrgyyyyyrrrrr
4345.0,50.0,0.0,25.0,rrrrrrgggggrrrrrggggg
4395.0,3.0,0.0,75.0,rrrrrrggyygrrrrryyyyy
4398.0,22.0,0.0,78.0,ggggggggrrgrrrrrrrrrr
4420.0,3.0,0.0,100.0,ggggyyyyrrgrrrrrrrrrr
4423.0,28.0,0.0,103.0,ggggrrrrrrggggrrrrrrr
4451.0,3.0,0.0,131.0,yyyyrrrrrrggggrrrrrrr
4454.0,21.0,0.0,134.0,rrrrrrrrrrggggggrrrrr
4475.0,3.0,0.0,20.0,rrrrrrrrrrgyyyyyrrrrr
4478.0,50.0,0.0,23.0,rrrrrrgggggrrrrrggggg
4528.0,3.0,0.0,73.0,rrrrrrggyygrrrrryyyyy
4531.0,22.0,0.0,76.0,ggggggggrrgrrrrrrrrrr
4553.0,3.0,0.0,98.0,ggggyyyyrrgrrrrrrrrrr
4556.0,28.0,0.0,101.0,ggggrrrrrrggggrrrrrrr
4584.0,3.0,0.0,129.0,yyyyrrrrrrggggrrrrrrr
4587.0,21.0,0.0,132.0,rrrrrrrrrrggggggrrrrr
4608.0,3.0,0.0,18.0,rrrrrrrrrrgyyyyyrrrrr
4611.0,50.0,0.0,21.0,rrrrrrgggggrrrrrggggg
4661.0,3.0,0.0,71.0,rrrrrrggyygrrrrryyyyy
4664.0,22.0,0.0,74.0,ggggggggrrgrrrrrrrrrr
4686.0,3.0,0.0,96.0,ggggyyyyrrgrrrrrrrrrr
4689.0,28.0,0.0,99.0,ggggrrrrrrggggrrrrrrr
4717.0,3.0,0.0,127.0,yyyyrrrrrrggggrrrrrrr
4720.0,21.0,0.0,130.0,rrrrrrrrrrggggggrrrrr
4741.0,3.0,0.0,16.0,rrrrrrrrrrgyyyyyrrrrr
4744.0,50.0,0.0,19.0,rrrrrrgggggrrrrrggggg
4794.0,3.0,0.0,69.0,rrrrrrggyygrrrrryyyyy
4797.0,22.0,0.0,72.0,ggggggggrrgrrrrrrrrrr
4819.0,3.0,0.0,94.0,ggggyyyyrrgrrrrrrrrrr
4822.0,28.0,0.0,97.0,ggggrrrrrrggggrrrrrrr
4850.0,3.0,0.0,125.0,yyyyrrrrrrggggrrrrrrr
4853.0,21.0,0.0,128.0,rrrrrrrrrrggggggrrrrr
4874.0,3.0,0.0,14.0,rrrrrrrrrrgyyyyyrrrrr
4877.0,50.0,0.0,17.0,rrrrrrgggggrrrrrggggg
4927.0,3.0,0.0,67.0,rrrrrrggyygrrrrryyyyy
4930.0,22.0,0.0,70.0,ggggggggrrgrrrrrrrrrr
4952.0,3.0,0.0,92.0,ggggyyyyrrgrrrrrrrrrr
4955.0,28.0,0.0,95.0,ggggrrrrrrggggrrrrrrr
4983.0,3.0,0.0,123.0,yyyyrrrrrrggggrrrrrrr
4986.0,21.0,0.0,126.0,rrrrrrrrrrggggggrrrrr
5007.0,3.0,0.0,12.0,rrrrrrrrrrgyyyyyrrrrr
5010.0,50.0,0.0,15.0,rrrrrrgggggrrrrrggggg
5060.0,3.0,0.0,65.0,rrrrrrggyygrrrrryyyyy
5063.0,22.0,0.0,68.0,ggggggggrrgrrrrrrrrrr
5085.0,3.0,0.0,90.0,ggggyyyyrrgrrrrrrrrrr
5088.0,28.0,0.0,93.0,ggggrrrrrrggggrrrrrrr
5116.0,3.0,0.0,121.0,yyyyrrrrrrggggrrrrrrr
5119.0,21.0,0.0,124.0,rrrrrrrrrrggggggrrrrr
5140.0,3.0,0.0,10.0,rrrrrrrrrrgyyyyyrrrrr
5143.0,50.0,0.0,13.0,rrrrrrgggggrrrrrggggg
5193.0,3.0,0.0,63.0,rrrrrrggyygrrrrryyyyy
5196.0,22.0,0.0,66.0,ggggggggrrgrrrrrrrrrr
5218.0,3.0,0.0,88.0,ggggyyyyrrgrrrrrrrrrr
5221.0,28.0,0.0,91.0,ggggrrrrrrggggrrrrrrr
5249.0,3.0,0.0,119.0,yyyyrrrrrrggggrrrrrrr
5252.0,21.0,0.0,122.0,rrrrrrrrrrggggggrrrrr
5273.0,3.0,0.0,8.0,rrrrrrrrrrgyyyyyrrrrr
5276.0,50.0,0.0,11.0,rrrrrrgggggrrrrrggggg
5326.0,3.0,0.0,61.0,rrrrrrggyygrrrrryyyyy
5329.0,22.0,0.0,64.0,ggggggggrrgrrrrrrrrrr
5351.0,3.0,0.0,86.0,ggggyyyyrrgrrrrrrrrrr
5354.0,28.0,0.0,89.0,ggggrrrrrrggggrrrrrrr
5382.0,3.0,0.0,117.0,yyyyrrrrrrggggrrrrrrr
5385.0,21.0,0.0,120.0,rrrrrrrrrrggggggrrrrr
5406.0,3.0,0.0,6.0,rrrrrrrrrrgyyyyyrrrrr
5409.0,50.0,0.0,9.0,rrrrrrgggggrrrrrggggg
5459.0,3.0,0.0,59.0,rrrrrrggyygrrrrryyyyy
5462.0,22.0,0.0,62.0,ggggggggrrgrrrrrrrrrr
5484.0,3.0,0.0,84.0,ggggyyyyrrgrrrrrrrrrr
5487.0,28.0,0.0,87.0,ggggrrrrrrggggrrrrrrr
5515.0,3.0,0.0,115.0,yyyyrrrrrrggggrrrrrrr
5518.0,21.0,0.0,118.0,rrrrrrrrrrggggggrrrrr
5539.0,3.0,0.0,4.0,rrrrrrrrrrgyyyyyrrrrr
5542.0,50.0,0.0,7.0,rrrrrrgggggrrrrrggggg
5592.0,3.0,0.0,57.0,rrrrrrggyygrrrrryyyyy
5595.0,22.0,0.0,60.0,ggggggggrrgrrrrrrrrrr
5617.0,3.0,0.0,82.0,ggggyyyyrrgrrrrrrrrrr
5620.0,28.0,0.0,85.0,ggggrrrrrrggggrrrrrrr
5648.0,3.0,0.0,113.0,yyyyrrrrrrggggrrrrrrr
5651.0,21.0,0.0,116.0,rrrrrrrrrrggggggrrrrr
5672.0,3.0,0.0,2.0,rrrrrrrrrrgyyyyyrrrrr
5675.0,50.0,0.0,5.0,rrrrrrgggggrrrrrggggg
5725.0,3.0,0.0,55.0,rrrrrrggyygrrrrryyyyy
5728.0,22.0,0.0,58.0,ggggggggrrgrrrrrrrrrr
5750.0,3.0,0.0,80.0,ggggyyyyrrgrrrrrrrrrr
5753.0,28.0,0.0,83.0,ggggrrrrrrggggrrrrrrr
5781.0,3.0,0.0,111.0,yyyyrrrrrrggggrrrrrrr
5784.0,21.0,0.0,114.0,rrrrrrrrrrggggggrrrrr
5805.0,3.0,0.0,0.0,rrrrrrrrrrgyyyyyrrrrr
5808.0,50.0,0.0,3.0,rrrrrrgggggrrrrrggggg
5858.0,3.0,0.0,53.0,rrrrrrggyygrrrrryyyyy
5861.0,22.0,0.0,56.0,ggggggggrrgrrrrrrrrrr
5883.0,3.0,0.0,78.0,ggggyyyyrrgrrrrrrrrrr
5886.0,28.0,0.0,81.0,ggggrrrrrrggggrrrrrrr
5914.0,3.0,0.0,109.0,yyyyrrrrrrggggrrrrrrr
5917.0,21.0,0.0,112.0,rrrrrrrrrrggggggrrrrr
5938.0,3.0,0.0,133.0,rrrrrrrrrrgyyyyyrrrrr
5941.0,50.0,0.0,1.0,rrrrrrgggggrrrrrggggg
5991.0,3.0,0.0,51.0,rrrrrrggyygrrrrryyyyy
5994.0,22.0,0.0,54.0,ggggggggrrgrrrrrrrrrr
6016.0,3.0,0.0,76.0,ggggyyyyrrgrrrrrrrrrr
6019.0,28.0,0.0,79.0,ggggrrrrrrggggrrrrrrr
6047.0,3.0,0.0,107.0,yyyyrrrrrrggggrrrrrrr
6050.0,21.0,0.0,110.0,rrrrrrrrrrggggggrrrrr
6071.0,3.0,0.0,131.0,rrrrrrrrrrgyyyyyrrrrr
6074.0,50.0,0.0,134.0,rrrrrrgggggrrrrrggggg
6124.0,3.0,0.0,49.0,rrrrrrggyygrrrrryyyyy
6127.0,22.0,0.0,52.0,ggggggggrrgrrrrrrrrrr
6149.0,3.0,0.0,74.0,ggggyyyyrrgrrrrrrrrrr
6152.0,28.0,0.0,77.0,ggggrrrrrrggggrrrrrrr
6180.0,3.0,0.0,105.0,yyyyrrrrrrggggrrrrrrr
6183.0,21.0,0.0,108.0,rrrrrrrrrrggggggrrrrr
6204.0,3.0,0.0,129.0,rrrrrrrrrrgyyyyyrrrrr
6207.0,50.0,0.0,132.0,rrrrrrgggggrrrrrggggg
6257.0,3.0,0.0,47.0,rrrrrrggyygrrrrryyyyy
6260.0,22.0,0.0,50.0,ggggggggrrgrrrrrrrrrr
6282.0,3.0,0.0,72.0,ggggyyyyrrgrrrrrrrrrr
6285.0,28.0,0.0,75.0,ggggrrrrrrggggrrrrrrr
6313.0,3.0,0.0,103.0,yyyyrrrrrrggggrrrrrrr
